code,geofips,geoname,timeperiod,cl_unit,unit_mult,datavalue,table,endpoint,topic
SAPCE2-1,11000,District of Columbia,2020,Dollars,0,69929,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,11000,District of Columbia,2021,Dollars,0,79105,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,11000,District of Columbia,2022,Dollars,0,85732,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,12000,Florida,1997,Dollars,0,22091,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,12000,Florida,1998,Dollars,0,23124,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,12000,Florida,1999,Dollars,0,24157,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,12000,Florida,2000,Dollars,0,25688,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,12000,Florida,2001,Dollars,0,26452,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,12000,Florida,2002,Dollars,0,26836,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,12000,Florida,2003,Dollars,0,27874,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,12000,Florida,2004,Dollars,0,29483,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,12000,Florida,2005,Dollars,0,31222,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,12000,Florida,2006,Dollars,0,33085,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,12000,Florida,2007,Dollars,0,34302,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,12000,Florida,2008,Dollars,0,34522,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,12000,Florida,2009,Dollars,0,33263,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,12000,Florida,2010,Dollars,0,34139,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,12000,Florida,2011,Dollars,0,35383,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,12000,Florida,2012,Dollars,0,36295,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,12000,Florida,2013,Dollars,0,37064,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,12000,Florida,2014,Dollars,0,38593,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,12000,Florida,2015,Dollars,0,39913,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,12000,Florida,2016,Dollars,0,40682,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,12000,Florida,2017,Dollars,0,42102,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,12000,Florida,2018,Dollars,0,44005,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,12000,Florida,2019,Dollars,0,45273,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,12000,Florida,2020,Dollars,0,44655,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,12000,Florida,2021,Dollars,0,51038,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,12000,Florida,2022,Dollars,0,55516,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,13000,Georgia,1997,Dollars,0,19754,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,13000,Georgia,1998,Dollars,0,20523,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,13000,Georgia,1999,Dollars,0,21675,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,13000,Georgia,2000,Dollars,0,22937,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,13000,Georgia,2001,Dollars,0,23600,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,13000,Georgia,2002,Dollars,0,24126,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,13000,Georgia,2003,Dollars,0,25126,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,13000,Georgia,2004,Dollars,0,26254,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,13000,Georgia,2005,Dollars,0,27684,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,13000,Georgia,2006,Dollars,0,28615,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,13000,Georgia,2007,Dollars,0,29635,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,13000,Georgia,2008,Dollars,0,29683,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,13000,Georgia,2009,Dollars,0,28587,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,13000,Georgia,2010,Dollars,0,29170,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,13000,Georgia,2011,Dollars,0,30203,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,13000,Georgia,2012,Dollars,0,30881,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,13000,Georgia,2013,Dollars,0,31764,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,13000,Georgia,2014,Dollars,0,33086,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,13000,Georgia,2015,Dollars,0,34034,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,13000,Georgia,2016,Dollars,0,35012,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,13000,Georgia,2017,Dollars,0,36470,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,13000,Georgia,2018,Dollars,0,37967,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,13000,Georgia,2019,Dollars,0,39074,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,13000,Georgia,2020,Dollars,0,38419,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,13000,Georgia,2021,Dollars,0,43681,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,13000,Georgia,2022,Dollars,0,47406,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,15000,Hawaii,1997,Dollars,0,22015,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,15000,Hawaii,1998,Dollars,0,22620,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,15000,Hawaii,1999,Dollars,0,23560,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,15000,Hawaii,2000,Dollars,0,25006,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,15000,Hawaii,2001,Dollars,0,25717,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,15000,Hawaii,2002,Dollars,0,26358,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,15000,Hawaii,2003,Dollars,0,27809,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,15000,Hawaii,2004,Dollars,0,29259,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,15000,Hawaii,2005,Dollars,0,31273,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,15000,Hawaii,2006,Dollars,0,33048,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,15000,Hawaii,2007,Dollars,0,34497,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,15000,Hawaii,2008,Dollars,0,35574,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,15000,Hawaii,2009,Dollars,0,34879,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,15000,Hawaii,2010,Dollars,0,35173,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,15000,Hawaii,2011,Dollars,0,35945,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,15000,Hawaii,2012,Dollars,0,36670,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,15000,Hawaii,2013,Dollars,0,37772,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,15000,Hawaii,2014,Dollars,0,38715,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,15000,Hawaii,2015,Dollars,0,39543,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,15000,Hawaii,2016,Dollars,0,40231,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,15000,Hawaii,2017,Dollars,0,42047,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,15000,Hawaii,2018,Dollars,0,43813,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,15000,Hawaii,2019,Dollars,0,45835,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,15000,Hawaii,2020,Dollars,0,44038,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,15000,Hawaii,2021,Dollars,0,49543,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,15000,Hawaii,2022,Dollars,0,54655,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,16000,Idaho,1997,Dollars,0,17420,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,16000,Idaho,1998,Dollars,0,18030,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,16000,Idaho,1999,Dollars,0,18953,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,16000,Idaho,2000,Dollars,0,20106,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,16000,Idaho,2001,Dollars,0,20694,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,16000,Idaho,2002,Dollars,0,21197,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,16000,Idaho,2003,Dollars,0,22151,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,16000,Idaho,2004,Dollars,0,23293,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,16000,Idaho,2005,Dollars,0,24687,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,16000,Idaho,2006,Dollars,0,26100,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,16000,Idaho,2007,Dollars,0,27270,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,16000,Idaho,2008,Dollars,0,27290,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,16000,Idaho,2009,Dollars,0,26145,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,16000,Idaho,2010,Dollars,0,26609,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,16000,Idaho,2011,Dollars,0,27453,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,16000,Idaho,2012,Dollars,0,28109,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,16000,Idaho,2013,Dollars,0,29207,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,16000,Idaho,2014,Dollars,0,30167,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,16000,Idaho,2015,Dollars,0,30573,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,16000,Idaho,2016,Dollars,0,31610,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,16000,Idaho,2017,Dollars,0,32724,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,16000,Idaho,2018,Dollars,0,33973,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,16000,Idaho,2019,Dollars,0,34643,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,16000,Idaho,2020,Dollars,0,34689,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,16000,Idaho,2021,Dollars,0,39639,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,16000,Idaho,2022,Dollars,0,43508,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,17000,Illinois,1997,Dollars,0,21279,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,17000,Illinois,1998,Dollars,0,22352,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,17000,Illinois,1999,Dollars,0,23423,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,17000,Illinois,2000,Dollars,0,25055,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,17000,Illinois,2001,Dollars,0,25799,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,17000,Illinois,2002,Dollars,0,26462,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,17000,Illinois,2003,Dollars,0,27533,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,17000,Illinois,2004,Dollars,0,28884,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,17000,Illinois,2005,Dollars,0,30453,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,17000,Illinois,2006,Dollars,0,31912,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,17000,Illinois,2007,Dollars,0,33372,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,17000,Illinois,2008,Dollars,0,34024,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,17000,Illinois,2009,Dollars,0,33156,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,17000,Illinois,2010,Dollars,0,34161,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,17000,Illinois,2011,Dollars,0,35290,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,17000,Illinois,2012,Dollars,0,36008,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,17000,Illinois,2013,Dollars,0,36749,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,17000,Illinois,2014,Dollars,0,38009,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,17000,Illinois,2015,Dollars,0,39175,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,17000,Illinois,2016,Dollars,0,40351,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,17000,Illinois,2017,Dollars,0,41749,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,17000,Illinois,2018,Dollars,0,43625,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,17000,Illinois,2019,Dollars,0,44665,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,17000,Illinois,2020,Dollars,0,43902,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,17000,Illinois,2021,Dollars,0,49429,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,17000,Illinois,2022,Dollars,0,54341,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,18000,Indiana,1997,Dollars,0,18712,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,18000,Indiana,1998,Dollars,0,19600,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,18000,Indiana,1999,Dollars,0,20680,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,18000,Indiana,2000,Dollars,0,21856,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,18000,Indiana,2001,Dollars,0,22548,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,18000,Indiana,2002,Dollars,0,23206,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,18000,Indiana,2003,Dollars,0,24145,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,18000,Indiana,2004,Dollars,0,25580,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,18000,Indiana,2005,Dollars,0,26874,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,18000,Indiana,2006,Dollars,0,27752,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,18000,Indiana,2007,Dollars,0,28595,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,18000,Indiana,2008,Dollars,0,29149,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,18000,Indiana,2009,Dollars,0,28558,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,18000,Indiana,2010,Dollars,0,29371,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,18000,Indiana,2011,Dollars,0,30370,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,18000,Indiana,2012,Dollars,0,31369,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,18000,Indiana,2013,Dollars,0,31915,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,18000,Indiana,2014,Dollars,0,32872,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,18000,Indiana,2015,Dollars,0,33611,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,18000,Indiana,2016,Dollars,0,34627,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,18000,Indiana,2017,Dollars,0,36173,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,18000,Indiana,2018,Dollars,0,37593,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,18000,Indiana,2019,Dollars,0,38310,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,18000,Indiana,2020,Dollars,0,38193,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,18000,Indiana,2021,Dollars,0,42565,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,18000,Indiana,2022,Dollars,0,46579,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,19000,Iowa,1997,Dollars,0,18592,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,19000,Iowa,1998,Dollars,0,19451,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
SAPCE2-1,19000,Iowa,1999,Dollars,0,20479,SAPCE2,1,Per capita personal consumption expenditures (PCE) by state
